Subject,Predicate,Object
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG2919_Part_I_0010,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Document 1: Request for permission to sell the predella
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG168_0026a,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Handwritten note on the back of a watercolour after the painting, March 1824"
https://rdf.ng-london.org.uk/raphael/resource/Roy_Spring_Plazzotta_TB_2004_NG168_IV,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"A. Roy, M. Spring and C. Plazzotta, ‘Raphael's Early Work in the National Gallery: Paintings before Rome’, Technical Bulletin, 25 (2004), pp. 4-35 (p. 33)."
https://rdf.ng-london.org.uk/raphael/resource/Weston-Lewis_Bridgewater_1994_III_0006,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,The Painting’s Dating in the Literature on Raphael
https://rdf.ng-london.org.uk/raphael/resource/Billinge_NG744_IRR_2009_0001,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Ruled Lines
https://rdf.ng-london.org.uk/raphael/resource/Billinge_Infrared_NG6480_2009,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"R. Billinge, ‘Study of Saint John the Baptist Preaching (NG6480) with Infrared Reflectography’, The Mellon Digital Documentation Project, 2009."
https://rdf.ng-london.org.uk/raphael/resource/Roy_Spring_Plazzotta_TB_2004_NG6596_IV_0005,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Flesh Paints
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG2069,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"M. Hofmann, ‘The Provenance of The Mackintosh Madonna (NG2069)’, The Mellon Digital Documentation Project, 2008, updated 2009."
https://rdf.ng-london.org.uk/raphael/resource/Raphael_NG_exh._cat._2004_NG213_0001,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Silius Italicus’s Punica
https://rdf.ng-london.org.uk/raphael/resource/Billinge_NG27_IRR_2009_0001,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Infrared Reflectography
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG2919_Part_I_0009,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Documents regarding the sale of the predella, 1663, and later on the main panel, 1677/1678"
https://rdf.ng-london.org.uk/raphael/resource/Raphael_NG_exh._cat._2004_BM_1894-7-21-1_0004,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Pricked but not Drawn: the Drapery around the Virgin’s left Elbow
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_Colonna_Part_VI_2009_0022,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Offered for sale in Madrid in 1867
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG6596_0019,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Rome, Giovanni Battista Camuccini (b. 1819, d. 1904), 1844"
https://rdf.ng-london.org.uk/raphael/resource/Exhibition_Loan_History_NG2069,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Exhibition and Loan History for NG2069
https://rdf.ng-london.org.uk/raphael/resource/Raphael_NG_exh._cat._2004_NG1171_0006,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Select Bibliography
https://rdf.ng-london.org.uk/raphael/resource/Weston-Lewis_Bridgewater_1994_II,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"A. Weston-Lewis, ‘Raphael. The Bridgewater Madonna’, in The Pursuit of Perfection, exh. cat., The National Gallery of Scotland, Edinburgh, 5 May – 10 July 1994, Edinburgh 1994, no. 18 pp. 56-9 (here p. 56)."
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG6596_0015,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Described by Johann David Passavant in his Rafael von Urbino und sein Vater Giovanni Santi of 1839 as one of the best of several copies after a lost original
https://rdf.ng-london.org.uk/raphael/resource/RRR_16.30ab,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Madonna and Child enthroned with Saints (The Colonna Altarpiece)
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG168_0028,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Bought on 26 January 1824 for £2615.5 from John Smith
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG3943_Part_I,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"M. Hofmann, ‘The Provenance of the Altarpiece for San Domenico in Città di Castello. Part I: The Complete Altarpiece’, The Mellon Digital Documentation Project, 2008."
https://rdf.ng-london.org.uk/raphael/resource/Roy_TB_Style_2008_NG27_III,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"A. Roy, ‘Portrait of Pope Julius II’, The Mellon Digital Documentation Project, 2008."
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_Part_V_Pieta_2009_0016,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"French translation of Johann David Passavant’s Rafael von Urbino und sein Vater Giovanni Santi (Raphaël d’Urbin et son Père Giovanni Santi) of 1860, corrected and augmented by the author:"
https://rdf.ng-london.org.uk/raphael/resource/Dick_Bridgewater_Support_And_Preparatory_1994,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"J. Dick, ‘The Cleaning of the Sutherland Raphaels’, in The Pursuit of Perfection, exh. cat., The National Gallery of Scotland, Edinburgh, 5 May – 10 July 1994, Edinburgh 1994, pp. 20-7 (here pp. 21-2)."
https://rdf.ng-london.org.uk/raphael/resource/Roy_TB_Style_2008_NG1171_IV_0005,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Brown (Borders of Saint Nicholas's Cope and Throne)
https://rdf.ng-london.org.uk/raphael/resource/Object_Description_Website_Chantilly_PE38,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Object Description From Website
https://rdf.ng-london.org.uk/raphael/resource/Raphael_NG_exh._cat._2004_Louvre_Paris_inv._3871_0004,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Select Bibliography
https://rdf.ng-london.org.uk/raphael/resource/NG168,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Saint Catherine of Alexandria
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_Colonna_Part_VI_2009_0036,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Bought in London for £17,000 (then approximately $82,600 – less than half its asking price)"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG213_Part_II_0006,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"London, Lady Henrietta Sykes (d. 1846), 1833"
https://rdf.ng-london.org.uk/raphael/resource/C._Hale_Examination_Treatment_Record_09_05_2006,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"C. Hale, Examination and Treatment Record, 09/05/2006."
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_Colonna_Part_VI_2009_0045,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Document 1
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG213_Part_II_0003,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Offered for sale in London from 1799/1800 to 1811
https://rdf.ng-london.org.uk/raphael/resource/Raphael_NG_exh._cat._2004_Louvre_Paris_inv._3871_0005,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Inventaire du Département des Arts Graphiques
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_Part_IV_Agony_2009_0018,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"London, William Lehman Ashmead Bartlett (b. 1851, d. 1921), 1906"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG213_Part_II_0012,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Bought from the succession of Lady Sykes, about 1846"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_Part_IV_Agony_2009_0013,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Described by Mrs Jameson in her Companion to the Most Celebrated Private Galleries of Art in London of 1844
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG3943_Part_II_0002,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Described by Francesco Vitelli (b. 1582, d. 1646)"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG213_Part_III_0016,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Described by Gustav Friedrich Waagen in his Galleries and Cabinets of Art in Great Britain of 1857
https://rdf.ng-london.org.uk/raphael/resource/Raphael_NG_exh._cat._2004_NG3943_0005,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Saint Jerome’s Presence
https://rdf.ng-london.org.uk/raphael/resource/Roy_Spring_Plazzotta_TB_2004_NG3943_I,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"A. Roy, M. Spring and C. Plazzotta, ‘Raphael's Early Work in the National Gallery: Paintings before Rome’, Technical Bulletin, 25 (2004), pp. 4-35 (p. 12)."
https://rdf.ng-london.org.uk/raphael/resource/Morrison_Peggie_Paint_Binding_Medium_NG168_2009_0001,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Results
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG2919_Part_III_0006,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Offered for sale in London in 1802
https://rdf.ng-london.org.uk/raphael/resource/Dick_Bridgewater_Conservation_1994_0001,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Before Treatment
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG168_0014,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Inventory, ca 1790"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG213_Part_III_0012,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"French translation of Johann David Passavant’s Rafael von Urbino und sein Vater Giovanni Santi (Raphaël d’Urbin et son Père Giovanni Santi) of 1860, corrected and augmented by the author"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG2069_0025,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Offered in his posthumous sale in London in 1856
https://rdf.ng-london.org.uk/raphael/resource/Dick_Bridgewater_X-Ray_1994_0003,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,The Madonna and Child
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG744_0025,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"French translation of Johann David Passavant’s Rafael von Urbino und sein Vater Giovanni Santi (Raphaël d’Urbin et son Père Giovanni Santi) of 1860, corrected and augmented by the author"
https://rdf.ng-london.org.uk/raphael/resource/Roy_TB_Style_2008_NG1171_IV_0002,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Canopy over Throne
https://rdf.ng-london.org.uk/raphael/resource/Raphael_NG_exh._cat._2004_BM_1894-7-21-1,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"H. Chapman, ‘Cartoon for the ‘Mackintosh Madonna’’, in Raphael: From Urbino to Rome, exh. cat., The National Gallery, London, 20 October 2004 – 16 January 2005, London 2004, no. 98."
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_Colonna_Part_VI_2009_0038,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Offered for sale to the Boston collector Isabella Stewart Gardner
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG2069_0028,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Lent to Manchester in 1857
https://rdf.ng-london.org.uk/raphael/resource/RRR_32.130.1,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,The Agony in the Garden
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_Colonna_Part_VI_2009_0046,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Document 2
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_Colonna_Part_VI_2009_0002,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Rome, Palazzo Colonna, 1678"
https://rdf.ng-london.org.uk/raphael/resource/General_Bibliography_NG27,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Select Bibliography for NG27
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG3943_Part_III_0003,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Paris and Rome, Cardinal Joseph Fesch (b. 1763, d. 1839; in 1803 appointed by Napoleon as ambassador to Rome), 1808"
https://rdf.ng-london.org.uk/raphael/resource/Billinge_NG744_IRR_2009,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"R. Billinge, ‘Study of The Madonna and Child with the Infant Baptist (NG744) with Infrared Reflectography’, The Mellon Digital Documentation Project, 2009."
https://rdf.ng-london.org.uk/raphael/resource/NCMOA_Data_Sheet_Exhibitions,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"North Carolina Museum of Art, Data Sheet: Exhibitions"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_Colonna_Part_VI_2009_0006,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Described by Annibale Mariotti in his Epistolary Account of Perugian Painting of 1788
https://rdf.ng-london.org.uk/raphael/resource/Raphael_NG_exh._cat._2004_NG168_0006,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Dandelion
https://rdf.ng-london.org.uk/raphael/resource/Roy_TB_Style_2009_NG2069_III_0008,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Tower
https://rdf.ng-london.org.uk/raphael/resource/Billinge_NG744_IRR_2009_0004,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Incisions
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_Part_V_Pieta_2009_0024,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Bought in 1900 from Colnaghi in London through Berenson
https://rdf.ng-london.org.uk/raphael/resource/NG3943,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"The Crucified Christ with the Virgin Mary, Saints and Angels (The Mond Crucifixion)"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG6596_0011,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"First described in print in Francesco Longhena’s Istoria della Vita e delle Opere di Raffaello Sanzio da Urbino del Signor Quatremère de Quincy voltata in Italiano, corretta, illustrata ed ampliata in 1829"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG2069_0026,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"London, R. J. Mackintosh, 1856"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG1171_Part_II_0007,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Oxfordshire, Palace of Blenheim, Dukes of Marlborough, before 1831"
https://rdf.ng-london.org.uk/raphael/resource/Raphael_NG_exh._cat._2004_NG168_0002,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Nineteenth-century Reception
https://rdf.ng-london.org.uk/raphael/resource/Raphael_NG_exh._cat._2004_NG168_0004,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Perugino’s Influence
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_Colonna_Part_VI_2009_0048,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Gift to the Metropolitan Museum of Art, New York, from John Pierpont ‘Jack’ Morgan in 1916"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG1171_Part_II_0001,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Erroneously assumed to have been bought in 1764 by Gavin Hamilton on behalf of Lord Robert Spencer
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG2919_Part_I_0005,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Described by Raffaello Sozi in a manuscript listing the best paintings in Perugia of about 1591
https://rdf.ng-london.org.uk/raphael/resource/Raphael_NG_exh._cat._2004_NG213_0002,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Beyond Silius Italicus’s Punica
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG744_0009,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Described by Jacomo Manilli in his guidebook to the Villa Borghese of 1650
https://rdf.ng-london.org.uk/raphael/resource/Dunkerton_Condition_2009_NG929,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"J. Dunkerton, ‘The Condition of The Madonna and Child (NG929)’, The Mellon Digital Documentation Project, 2009."
https://rdf.ng-london.org.uk/raphael/resource/Raphael_NG_exh._cat._2004_NG168,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"C. Plazzotta, ‘Saint Catherine of Alexandria’, in Raphael: From Urbino to Rome, exh. cat., The National Gallery, London, 20 October 2004 – 16 January 2005, London 2004, no. 74."
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG1171_Part_II_0008,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Described by Johann David Passavant in his Kunstreise durch England und Belgien of 1833
https://rdf.ng-london.org.uk/raphael/resource/Raphael_Proceedings_2007_NG3943,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"R. Billinge, ‘Recent Study of Raphael’s Early Paintings in the National Gallery, London, with Infrared Reflectography’, in Raphael’s Painting Technique: Working Practices Before Rome, eds A. Roy and M. Spring, Proceedings of the Eu-ARTECH workshop, Florence 2007, pp. 67-75 (here pp. 70-1, 73)."
https://rdf.ng-london.org.uk/raphael/resource/Raphael_NG_exh._cat._2004_NG168_0003,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Patrons
https://rdf.ng-london.org.uk/raphael/resource/Billinge_Infrared_NG2919_2009_0002,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Underdrawing
https://rdf.ng-london.org.uk/raphael/resource/Raphael_Proceedings_2007_NG213_0001,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Underdrawing
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG1171_Part_II_0011,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"English translation of Johann David Passavant’s Rafael von Urbino und sein Vater Giovanni Santi (Raphael of Urbino and his Father Giovanni Santi) of 1872, abridged version with references to the French edition of 1860"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG168_0025,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"London, John Smith (b. 1781, d. 1855), 1824"
https://rdf.ng-london.org.uk/raphael/resource/Raphael_NG_exh._cat._2004_NG2919_0003,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,The Agony in the Garden
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG2919_Part_II_0010,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Original contract between Cardinal Gualterio, on the part of the Duke of Orléans, and Baldassare Odescalchi, for the sale of the pictures of Christina, late Queen of Sweden, with inventory; Rome, 14 January 1721; sealed and signed by both parties"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG1171_Part_II_0006,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Guide to Blenheim, recording the purchase of the altarpiece as 1768"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG6596_0027,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Described by Gustav Friedrich Waagen in his fourth supplementary volume of 1857, when the painting was at Alnwick Castle, as being by the hand of Raphael"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG2919_Part_III_0025,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Described by Crowe and Cavalcaselle in their two-volume book on Raphael of 1882-5
https://rdf.ng-london.org.uk/raphael/resource/Dunkerton_X-Ray_NG1171_2009,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"J. Dunkerton, ‘X-Ray Examination of The Ansidei Madonna (NG1171)’, The Mellon Digital Documentation Project, 2009."
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG2919_Part_II_0006,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Inventory of paintings at the Palazzo SS. Apostoli, undated"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG6596_0009,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Engraving by Giovanni Farrugia (a Maltese protégé of the Camuccini) published in Milan, referring in the legend to the original as being in the possession of the Camuccini"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG744_0007,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Part 5
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG168_0024,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Lent to the British Institution in London in 1816
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_Colonna_Part_VI_2009_0023,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Document 1
https://rdf.ng-london.org.uk/raphael/resource/Object_Description_Website_New_York_Met_16.30ab,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Object Description From Website
https://rdf.ng-london.org.uk/raphael/resource/Select_Bibliography_NG168,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Select Bibliography for NG168
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG168_0004,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Rome, Villa Borghese, Cardinal Scipione Borghese (b. 1576, d. 1633), 1633"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG3943_Part_III_0012,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Posthumous sale of Fesch’s collection in Rome between 1843 and 1845, sold in the fourth part, no. 479-700 in 1845"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG2919_Part_II_0016,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Paris, Louis Philippe I, Duke of Orléans (b. 1725, d. 1785), 1752"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG168_0033,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"French translation of Johann David Passavant’s Rafael von Urbino und sein Vater Giovanni Santi (Raphaël d’Urbin et son Père Giovanni Santi) of 1860, corrected and augmented by the author:"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG213_Part_II_0008,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Described by Johann David Passavant in his Rafael von Urbino und sein Vater Giovanni Santi of 1839
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG213_Part_III_0006,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Bought before his death in 1830 for 1,000 guineas"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG168_0016,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Described by Mariano Vasi in his Itinéraire instructif de Rome of 1797
https://rdf.ng-london.org.uk/raphael/resource/MNdAA568,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Eusebius of Cremona raising Three Men from the Dead with Saint Jerome's Cloak
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG3943_Part_III_0004,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Letter from Cardinal Joseph Fesch, 1804"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG2919_Part_III_0008,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Bought for £85.1 in London in 1802
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_Colonna_Part_VI_2009_0018,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,"Naples and Madrid, Francis II (b. 1836, d. 1894), 1859"
https://rdf.ng-london.org.uk/raphael/resource/Hofmann_Provenance_2008_NG744_0024,http://www.cidoc-crm.org/cidoc-crm/P102_Has_Title,Described by Johann David Passavant in his Rafael von Urbino und sein Vater Giovanni Santi of 1839
